,date,1. open,2. high,3. low,4. close,5. volume
183,2021-02-22 10:00:00,388.01999,388.57999,387.19,387.57999,4567463.0
184,2021-02-22 10:30:00,387.51999,388.07999,386.95001,387.27701,4088949.0
185,2021-02-22 11:00:00,387.25,388.12,386.91,387.91,3467070.0
186,2021-02-22 11:30:00,387.92001,388.25,387.69,388.03989,4653948.0
187,2021-02-22 12:00:00,388.04001,388.20001,387.57001,388.04181,2265474.0
188,2021-02-22 12:30:00,388.06,388.88,387.85001,388.76999,2375644.0
189,2021-02-22 13:00:00,388.78,389.23801,388.51999,389.23801,2368724.0
190,2021-02-22 13:30:00,389.22,389.62,389.19501,389.39001,1804054.0
191,2021-02-22 14:00:00,389.38,389.47,388.98001,389.25,1791637.0
192,2021-02-22 14:30:00,389.23001,389.34,388.73999,388.91,2049301.0
193,2021-02-22 15:00:00,388.905,388.92001,387.63501,387.67999,5043242.0
194,2021-02-22 15:30:00,387.67999,388.07999,386.84,387.10001,15429076.0
195,2021-02-23 09:30:00,384.63,384.73001,380.20001,382.20001,21357623.0
196,2021-02-23 10:00:00,382.22,384.37,381.42999,384.37,10966060.0
197,2021-02-23 10:30:00,384.37,385.70499,383.57999,385.23999,9881705.0
198,2021-02-23 11:00:00,385.23999,386.12,384.26999,384.73999,6558386.0
199,2021-02-23 11:30:00,384.73999,385.38,383.79001,383.98001,4503798.0
200,2021-02-23 12:00:00,383.95001,384.34,382.83499,384.20001,5872264.0
201,2021-02-23 12:30:00,384.17999,384.62,382.56,382.76001,4992630.0
202,2021-02-23 13:00:00,382.78,385.20001,382.5,385.07999,4976154.0
203,2021-02-23 13:30:00,385.09891,385.46991,384.41501,385.14999,4154984.0
204,2021-02-23 14:00:00,385.14001,386.04999,384.91501,385.86499,3227296.0
205,2021-02-23 14:30:00,385.86499,386.72,384.73999,386.70871,4804918.0
206,2021-02-23 15:00:00,386.73001,388.92999,386.59,388.85001,7118262.0
207,2021-02-23 15:30:00,388.85999,388.94501,387.29999,387.5,12709692.0
208,2021-02-24 09:30:00,386.32999,387.1734,385.40811,386.38,11008975.0
209,2021-02-24 10:00:00,386.38,387.67001,385.26999,387.42999,6687876.0
210,2021-02-24 10:30:00,387.45001,388.625,387.0,388.34,6180512.0
211,2021-02-24 11:00:00,388.35001,389.92999,388.26001,389.39001,5088590.0
212,2021-02-24 11:30:00,389.39001,390.07001,389.32001,389.92191,4012682.0
213,2021-02-24 12:00:00,389.92999,390.88501,389.92999,390.88,3446464.0
214,2021-02-24 12:30:00,390.89999,391.20999,390.45999,390.48499,3519283.0
215,2021-02-24 13:00:00,390.48999,391.45001,390.17999,391.39001,3336904.0
216,2021-02-24 13:30:00,391.405,392.11011,391.32999,392.0,3473066.0
217,2021-02-24 14:00:00,392.01001,392.14999,391.10999,391.53,3201398.0
218,2021-02-24 14:30:00,391.55701,391.8299,390.995,391.14011,2559491.0
219,2021-02-24 15:00:00,391.16501,391.89999,391.04001,391.87,3053816.0
220,2021-02-24 15:30:00,391.86499,392.22989,391.435,391.76001,10614842.0
221,2021-02-25 09:30:00,390.41,391.87,390.41,390.95999,10635071.0
222,2021-02-25 10:00:00,390.97,391.0,389.22501,389.72,10141536.0
223,2021-02-25 10:30:00,389.72,389.72,387.565,389.0,12930329.0
224,2021-02-25 11:00:00,388.98001,389.66,388.23999,388.48999,5550111.0
225,2021-02-25 11:30:00,388.495,388.56,386.07001,386.34,9397620.0
226,2021-02-25 12:00:00,386.32999,386.88889,385.26001,385.39999,9867445.0
227,2021-02-25 12:30:00,385.39001,385.57779,382.67999,382.92899,12231353.0
228,2021-02-25 13:00:00,382.91,384.98001,381.76001,384.54999,15150732.0
229,2021-02-25 13:30:00,384.535,385.0,383.38,384.14001,7220457.0
230,2021-02-25 14:00:00,384.11499,386.66,383.73999,386.465,6779624.0
231,2021-02-25 14:30:00,386.45999,386.45999,384.05499,384.13501,6335262.0
232,2021-02-25 15:00:00,384.13,384.66,381.98999,382.25,10459375.0
233,2021-02-25 15:30:00,382.26001,383.95999,380.7789,382.39001,21849710.0
234,2021-02-26 09:30:00,384.34,384.88,381.91,382.07001,17951050.0
235,2021-02-26 10:00:00,382.07999,382.39999,378.23001,378.53,20636292.0
236,2021-02-26 10:30:00,378.495,382.95001,378.495,382.315,14675302.0
237,2021-02-26 11:00:00,382.37,383.73001,381.41,381.87,8100026.0
238,2021-02-26 11:30:00,381.89001,384.23001,381.73999,383.5,6196636.0
239,2021-02-26 12:00:00,383.505,385.57999,382.97,384.70001,6156621.0
240,2021-02-26 12:30:00,384.745,385.22,383.44,383.57999,4028079.0
241,2021-02-26 13:00:00,383.62,384.70981,382.67001,384.51999,5252246.0
242,2021-02-26 13:30:00,384.53,384.67001,381.89999,382.17999,8034215.0
243,2021-02-26 14:00:00,382.19049,382.89001,381.01999,381.815,7928109.0
244,2021-02-26 14:30:00,381.815,383.26999,381.47,382.95001,6253354.0
245,2021-02-26 15:00:00,382.92999,384.41,382.47,382.535,6626797.0
246,2021-02-26 15:30:00,382.51999,384.79999,380.20001,380.32001,25267779.0
247,2021-03-01 09:30:00,385.88,387.04001,385.57001,386.92999,17092437.0
248,2021-03-01 10:00:00,386.94,388.39499,386.47,388.03,10673519.0
249,2021-03-01 10:30:00,388.02499,389.14001,387.92999,388.98001,5839855.0
250,2021-03-01 11:00:00,389.0,389.40991,388.39999,388.82001,7200416.0
251,2021-03-01 11:30:00,388.81,389.5,388.72,389.37,6551584.0
252,2021-03-01 12:00:00,389.38,389.67999,389.01999,389.32999,4503457.0
253,2021-03-01 12:30:00,389.3399,389.6799,388.76001,388.91,2492766.0
254,2021-03-01 13:00:00,388.92999,389.04999,388.25,389.03,4479786.0
255,2021-03-01 13:30:00,389.01999,389.67001,389.01001,389.51001,2823915.0
256,2021-03-01 14:00:00,389.5119,390.47,389.40109,390.39999,4798665.0
257,2021-03-01 14:30:00,390.42001,390.92001,390.29001,390.51999,3353377.0
258,2021-03-01 15:00:00,390.53,390.73001,389.98001,390.33499,4353089.0
259,2021-03-01 15:30:00,390.33499,390.48999,389.0,389.51999,20507384.0
260,2021-03-02 09:30:00,389.82001,390.07001,388.20001,389.29999,11417580.0
261,2021-03-02 10:00:00,389.29999,389.72,387.53,387.54001,8480643.0
262,2021-03-02 10:30:00,387.54001,388.42999,387.07999,388.17001,5805613.0
263,2021-03-02 11:00:00,388.12,388.39001,386.95001,388.0,5745342.0
264,2021-03-02 11:30:00,388.0,388.01501,386.59,387.51999,5363492.0
265,2021-03-02 12:00:00,387.51999,388.59,387.20999,388.23001,3571565.0
266,2021-03-02 12:30:00,388.22189,389.09,388.17001,388.63901,2426584.0
267,2021-03-02 13:00:00,388.63989,389.42001,388.63989,389.10999,2458593.0
268,2021-03-02 13:30:00,389.10931,389.73999,389.07819,389.23001,3040157.0
269,2021-03-02 14:00:00,389.22809,389.54001,388.31,388.32001,3667305.0
270,2021-03-02 14:30:00,388.35001,389.35001,388.14999,389.04999,3207741.0
271,2021-03-02 15:00:00,389.03,389.35999,387.84,387.85001,5005285.0
272,2021-03-02 15:30:00,387.85999,388.22,386.29999,386.54999,11458018.0
273,2021-03-03 09:30:00,385.76999,386.82999,384.32999,384.52499,15962598.0
274,2021-03-03 10:00:00,384.51001,385.07999,383.10999,384.0,11897894.0
275,2021-03-03 10:30:00,383.98999,385.44,383.29999,385.14111,9502347.0
276,2021-03-03 11:00:00,385.14001,386.35001,384.76999,386.32001,6339974.0
277,2021-03-03 11:30:00,386.3201,386.44,385.34,385.42999,4690825.0
278,2021-03-03 12:00:00,385.42999,385.61841,384.70001,384.935,3523935.0
279,2021-03-03 12:30:00,384.93811,385.52991,384.54001,384.57999,3274254.0
280,2021-03-03 13:00:00,384.57999,385.82001,384.34,385.44,4475681.0
281,2021-03-03 13:30:00,385.45059,385.45059,383.78,384.13,4711285.0
282,2021-03-03 14:00:00,384.13,384.31,383.0,383.20001,8026011.0
283,2021-03-03 14:30:00,383.215,384.20001,382.23001,384.035,9617300.0
284,2021-03-03 15:00:00,384.04001,384.35501,382.51999,383.00009,7671923.0
285,2021-03-03 15:30:00,382.99261,383.72,381.31,381.45999,17757957.0
286,2021-03-04 09:30:00,381.22,383.375,380.16,380.89001,16890889.0
287,2021-03-04 10:00:00,380.87,381.17001,378.57901,380.26999,15834083.0
288,2021-03-04 10:30:00,380.28,382.42499,380.03,381.85001,11481198.0
289,2021-03-04 11:00:00,381.85001,382.84,381.23001,382.03,8239373.0
290,2021-03-04 11:30:00,382.01999,383.67001,381.81,382.95999,5166869.0
291,2021-03-04 12:00:00,382.97,384.0,379.59,380.48819,10701403.0
292,2021-03-04 12:30:00,380.48001,380.81,376.35999,377.01691,13912480.0
293,2021-03-04 13:00:00,376.98001,377.89001,375.04001,376.79999,12101284.0
294,2021-03-04 13:30:00,376.76001,376.80991,371.88,371.93811,12535805.0
295,2021-03-04 14:00:00,371.92999,376.25,371.92999,376.09,14355957.0
296,2021-03-04 14:30:00,376.0925,377.48001,374.45001,377.26001,11332058.0
297,2021-03-04 15:00:00,377.22009,377.48499,374.35999,375.875,12782576.0
298,2021-03-04 15:30:00,375.87991,377.20001,375.28,376.73001,21725249.0
299,2021-03-05 09:30:00,380.43579,380.59,375.79001,377.32501,19077838.0
300,2021-03-05 10:00:00,377.34,379.22,376.04001,376.07999,13444588.0
301,2021-03-05 10:30:00,376.07999,376.95001,374.95001,375.39001,13316395.0
302,2021-03-05 11:00:00,375.17001,375.79001,372.64001,373.06989,11116289.0
303,2021-03-05 11:30:00,373.07999,376.07001,373.07001,375.85999,9182487.0
304,2021-03-05 12:00:00,375.85001,378.21799,375.44,378.02109,6252163.0
305,2021-03-05 12:30:00,378.03,379.52499,377.51999,379.14001,10704767.0
306,2021-03-05 13:00:00,379.10999,380.98001,377.89001,380.815,7554544.0
307,2021-03-05 13:30:00,380.83499,381.88,380.34,381.34,7351098.0
308,2021-03-05 14:00:00,381.39001,381.79501,379.92999,381.67001,4959608.0
309,2021-03-05 14:30:00,381.66,383.23001,381.66,383.09,6496600.0
310,2021-03-05 15:00:00,383.09189,383.67001,382.51001,383.28,7903617.0
311,2021-03-05 15:30:00,383.28,384.76001,382.98001,383.595,20450758.0
312,2021-03-08 09:30:00,384.41,385.89999,382.81,383.98999,17799986.0
313,2021-03-08 10:00:00,383.97,386.92001,383.32999,386.70001,12417388.0
314,2021-03-08 10:30:00,386.69,387.39001,386.10999,386.57999,8388615.0
315,2021-03-08 11:00:00,386.59,387.35999,385.91,387.23999,6196481.0
316,2021-03-08 11:30:00,386.82001,386.82101,385.20001,385.23999,6767030.0
317,2021-03-08 12:00:00,385.25,386.98999,385.10999,386.91,5556055.0
318,2021-03-08 12:30:00,386.92001,387.60999,386.69,386.7417,4182504.0
319,2021-03-08 13:00:00,386.73999,387.67999,386.70001,387.32001,3521937.0
320,2021-03-08 13:30:00,387.32001,387.39999,384.19,384.34,8882478.0
321,2021-03-08 14:00:00,384.33191,385.905,384.215,385.77011,7075671.0
322,2021-03-08 14:30:00,385.79001,386.07999,383.91,384.75,6762037.0
323,2021-03-08 15:00:00,384.75,384.755,382.76999,383.10001,8580123.0
324,2021-03-08 15:30:00,383.12,384.31,381.42001,381.73999,13765262.0
325,2021-03-09 09:30:00,386.14999,387.53,385.31,387.25,17702857.0
326,2021-03-09 10:00:00,387.2684,388.60999,387.04999,388.35999,10385985.0
327,2021-03-09 10:30:00,388.34,388.72,388.01999,388.42499,6346534.0
328,2021-03-09 11:00:00,388.42499,389.0,388.10001,388.67999,5335201.0
329,2021-03-09 11:30:00,388.67169,388.95999,388.39001,388.91,4623370.0
330,2021-03-09 12:00:00,388.92001,389.64999,388.78,389.56009,4127804.0
331,2021-03-09 12:30:00,389.54999,389.75,388.82001,389.0481,4018017.0
332,2021-03-09 13:00:00,389.06,389.84,389.06,389.405,5790918.0
333,2021-03-09 13:30:00,389.39609,389.89999,389.32999,389.76999,3310654.0
334,2021-03-09 14:00:00,389.76999,389.91,388.91,389.005,4800858.0
335,2021-03-09 14:30:00,389.01001,389.79001,388.95999,389.07001,5536728.0
336,2021-03-09 15:00:00,389.06,389.64999,388.96011,389.01001,6503654.0
337,2021-03-09 15:30:00,389.01001,389.09,386.85001,387.10999,20721960.0
338,2021-03-10 09:30:00,389.70999,390.92001,389.23001,390.32001,17225851.0
339,2021-03-10 10:00:00,390.32001,390.82001,388.42999,388.495,10673419.0
340,2021-03-10 10:30:00,388.5,389.6701,388.1702,389.35001,9972777.0
341,2021-03-10 11:00:00,389.35999,390.04001,389.06,389.89499,7781740.0
342,2021-03-10 11:30:00,389.89499,390.56,389.09,390.12,5994028.0
343,2021-03-10 12:00:00,390.10501,390.32001,389.41,389.54501,4410593.0
344,2021-03-10 12:30:00,389.54001,390.32001,389.04001,390.23999,4877940.0
345,2021-03-10 13:00:00,390.23999,390.73001,388.89999,390.35999,7516140.0
346,2021-03-10 13:30:00,390.35999,390.63,389.20999,389.87021,5292918.0
347,2021-03-10 14:00:00,389.87,390.67999,389.48999,390.37,6632080.0
348,2021-03-10 14:30:00,390.37,391.39999,390.23999,390.815,4473562.0
349,2021-03-10 15:00:00,390.82999,391.14001,390.04001,390.07001,6749774.0
350,2021-03-10 15:30:00,390.07501,390.42001,389.35999,389.51001,11456619.0
